State,Date,Hourly Demand Met (in MW),,,,
Madhya Pradesh - 2025,03-May 5pm,10372.73,,,,
Madhya Pradesh - 2025,03-May 6pm,8944.49,,,,
Madhya Pradesh - 2025,03-May 7pm,9168.53,,,,
Madhya Pradesh - 2025,03-May 8pm,9376.07,,,,
Madhya Pradesh - 2025,03-May 9pm,9277.73,,,,
Madhya Pradesh - 2025,03-May 10pm,10153.48,,,,
Madhya Pradesh - 2025,03-May 11pm,11234.52,,,,
Madhya Pradesh - 2025,04-May 12am,11233.52,,,,
Madhya Pradesh - 2025,04-May 1am,11102.46,,,,
Madhya Pradesh - 2025,04-May 2am,10719.87,,,,
Madhya Pradesh - 2025,04-May 3am,10621.23,,,,
Madhya Pradesh - 2025,04-May 4am,10454.37,,,,
Madhya Pradesh - 2025,04-May 5am,10325.24,,,,
Madhya Pradesh - 2025,04-May 6am,10798.86,,,,
Madhya Pradesh - 2025,04-May 7am,11441.76,,,,
Madhya Pradesh - 2025,04-May 8am,11050.5,,,,
Madhya Pradesh - 2025,04-May 9am,11539.98,,,,
Madhya Pradesh - 2025,04-May 10am,11468.78,,,,
Madhya Pradesh - 2025,04-May 11am,10958.26,,,,
Madhya Pradesh - 2025,04-May 12pm,10813.82,,,,
Madhya Pradesh - 2025,04-May 1pm,11320.03,,,,
Madhya Pradesh - 2025,04-May 2pm,11603.75,,,,
Madhya Pradesh - 2025,04-May 3pm,11798.01,,,,
Madhya Pradesh - 2025,04-May 4pm,11490.42,,,,
Madhya Pradesh - 2025,04-May 5pm,10713.78,,,,
Madhya Pradesh - 2025,04-May 6pm,8997.55,,,,
Madhya Pradesh - 2025,04-May 7pm,9392.08,,,,
Madhya Pradesh - 2025,04-May 8pm,9643.91,,,,
Madhya Pradesh - 2025,04-May 9pm,9177.28,,,,
Madhya Pradesh - 2025,04-May 10pm,9502.82,,,,
Madhya Pradesh - 2025,04-May 11pm,10285.74,,,,
Madhya Pradesh - 2025,05-May 12am,10631.26,,,,
Madhya Pradesh - 2025,05-May 1am,10334.62,,,,
Madhya Pradesh - 2025,05-May 2am,9888.23,,,,
Madhya Pradesh - 2025,05-May 3am,10014.6,,,,
Madhya Pradesh - 2025,05-May 4am,9940.85,,,,
Madhya Pradesh - 2025,05-May 5am,9836.28,,,,
Madhya Pradesh - 2025,05-May 6am,10555.15,,,,
Madhya Pradesh - 2025,05-May 7am,11044.75,,,,
Madhya Pradesh - 2025,05-May 8am,10825.73,,,,
Madhya Pradesh - 2025,05-May 9am,11330.32,,,,
Madhya Pradesh - 2025,05-May 10am,11477.49,,,,
Madhya Pradesh - 2025,05-May 11am,10886.16,,,,
Madhya Pradesh - 2025,05-May 12pm,10327.39,,,,
Madhya Pradesh - 2025,05-May 1pm,10322.03,,,,
Madhya Pradesh - 2025,05-May 2pm,9516.48,,,,
Madhya Pradesh - 2025,05-May 3pm,9450.16,,,,
Madhya Pradesh - 2025,05-May 4pm,8653.25,,,,
Madhya Pradesh - 2025,05-May 5pm,8802.81,,,,
Madhya Pradesh - 2025,05-May 6pm,8496.58,,,,
Madhya Pradesh - 2025,05-May 7pm,9026.54,,,,
Madhya Pradesh - 2025,05-May 8pm,9505.44,,,,
Madhya Pradesh - 2025,05-May 9pm,8943.34,,,,
Madhya Pradesh - 2025,05-May 10pm,7943.47,,,,
Madhya Pradesh - 2025,05-May 11pm,8563.69,,,,
Madhya Pradesh - 2025,06-May 12am,8670.53,,,,
Madhya Pradesh - 2025,06-May 1am,7945.57,,,,
Madhya Pradesh - 2025,06-May 2am,7895.71,,,,
Madhya Pradesh - 2025,06-May 3am,8054.69,,,,
Madhya Pradesh - 2025,06-May 4am,8126.62,,,,
Madhya Pradesh - 2025,06-May 5am,8082.67,,,,
Madhya Pradesh - 2025,06-May 6am,8616.08,,,,
Madhya Pradesh - 2025,06-May 7am,9376.53,,,,
Madhya Pradesh - 2025,06-May 8am,9260.09,,,,
Madhya Pradesh - 2025,06-May 9am,9465.26,,,,
Madhya Pradesh - 2025,06-May 10am,9715.59,,,,
Madhya Pradesh - 2025,06-May 11am,9560.2,,,,
Madhya Pradesh - 2025,06-May 12pm,9576.25,,,,
Madhya Pradesh - 2025,06-May 1pm,9876.44,,,,
Madhya Pradesh - 2025,06-May 2pm,10069.26,,,,
Madhya Pradesh - 2025,06-May 3pm,9793.45,,,,
Madhya Pradesh - 2025,06-May 4pm,9997.5,,,,
Madhya Pradesh - 2025,06-May 5pm,9585.79,,,,
Madhya Pradesh - 2025,06-May 6pm,9204.94,,,,
Madhya Pradesh - 2025,06-May 7pm,9583.67,,,,
Madhya Pradesh - 2025,06-May 8pm,9852.08,,,,
Madhya Pradesh - 2025,06-May 9pm,9506.53,,,,
Madhya Pradesh - 2025,06-May 10pm,9564.57,,,,
Madhya Pradesh - 2025,06-May 11pm,9749.03,,,,
Madhya Pradesh - 2025,07-May 12am,9927.56,,,,
Madhya Pradesh - 2025,07-May 1am,9784.71,,,,
Madhya Pradesh - 2025,07-May 2am,9656.82,,,,
Madhya Pradesh - 2025,07-May 3am,9534.75,,,,
Madhya Pradesh - 2025,07-May 4am,9416.97,,,,
Madhya Pradesh - 2025,07-May 5am,9376.82,,,,
Madhya Pradesh - 2025,07-May 6am,10238.27,,,,
Madhya Pradesh - 2025,07-May 7am,10879.55,,,,
Madhya Pradesh - 2025,07-May 8am,10438.07,,,,
Madhya Pradesh - 2025,07-May 9am,10586.16,,,,
Madhya Pradesh - 2025,07-May 10am,10536.45,,,,
Madhya Pradesh - 2025,07-May 11am,10064.67,,,,
Madhya Pradesh - 2025,07-May 12pm,9917.35,,,,
Madhya Pradesh - 2025,07-May 1pm,10047.65,,,,
Madhya Pradesh - 2025,07-May 2pm,10064.66,,,,
Madhya Pradesh - 2025,07-May 3pm,10503.72,,,,
Madhya Pradesh - 2025,07-May 4pm,10682.21,,,,
Madhya Pradesh - 2025,07-May 5pm,10564.35,,,,
Madhya Pradesh - 2025,07-May 6pm,10038.43,,,,
Madhya Pradesh - 2025,07-May 7pm,10439.89,,,,
Madhya Pradesh - 2025,07-May 8pm,10449.42,,,,
Madhya Pradesh - 2025,07-May 9pm,10148.59,,,,
Madhya Pradesh - 2025,07-May 10pm,10624.94,,,,
Madhya Pradesh - 2025,07-May 11pm,11378.53,,,,
Madhya Pradesh - 2025,08-May 12am,11388.38,,,,
Madhya Pradesh - 2025,08-May 1am,10951.77,,,,
Madhya Pradesh - 2025,08-May 2am,10692.57,,,,
Madhya Pradesh - 2025,08-May 3am,10685.43,,,,
Madhya Pradesh - 2025,08-May 4am,10532.19,,,,
Madhya Pradesh - 2025,08-May 5am,10377.67,,,,
Madhya Pradesh - 2025,08-May 6am,11012.77,,,,
Madhya Pradesh - 2025,08-May 7am,11505.8,,,,
Madhya Pradesh - 2025,08-May 8am,11162.67,,,,
Madhya Pradesh - 2025,08-May 9am,11510.33,,,,
Madhya Pradesh - 2025,08-May 10am,11483.68,,,,
Madhya Pradesh - 2025,08-May 11am,11013.75,,,,
Madhya Pradesh - 2025,08-May 12pm,10603.08,,,,
Madhya Pradesh - 2025,08-May 1pm,10797.89,,,,
Madhya Pradesh - 2025,08-May 2pm,10689.53,,,,
Madhya Pradesh - 2025,08-May 3pm,10952.69,,,,
Madhya Pradesh - 2025,08-May 4pm,10849.33,,,,
Madhya Pradesh - 2025,08-May 5pm,10709.22,,,,
Madhya Pradesh - 2025,08-May 6pm,10120.13,,,,
Madhya Pradesh - 2025,08-May 7pm,10678.57,,,,
Madhya Pradesh - 2025,08-May 8pm,10934.78,,,,
Madhya Pradesh - 2025,08-May 9pm,10438.4,,,,
Madhya Pradesh - 2025,08-May 10pm,10755.71,,,,
Madhya Pradesh - 2025,08-May 11pm,11352.67,,,,
Madhya Pradesh - 2025,09-May 12am,11333.88,,,,
Madhya Pradesh - 2025,09-May 1am,11088.41,,,,
Madhya Pradesh - 2025,09-May 2am,10747.78,,,,
Madhya Pradesh - 2025,09-May 3am,10736.04,,,,
Madhya Pradesh - 2025,09-May 4am,10509.7,,,,
Madhya Pradesh - 2025,09-May 5am,10609.94,,,,
Madhya Pradesh - 2025,09-May 6am,11536.32,,,,
Madhya Pradesh - 2025,09-May 7am,11686.73,,,,
Madhya Pradesh - 2025,09-May 8am,11059.47,,,,
Madhya Pradesh - 2025,09-May 9am,11130.65,,,,
Madhya Pradesh - 2025,09-May 10am,10992.83,,,,
Madhya Pradesh - 2025,09-May 11am,10385.1,,,,
Madhya Pradesh - 2025,09-May 12pm,11079.45,,,,
Madhya Pradesh - 2025,09-May 1pm,11029.01,,,,
Madhya Pradesh - 2025,09-May 2pm,11109.93,,,,
Madhya Pradesh - 2025,09-May 3pm,11103.82,,,,
Madhya Pradesh - 2025,09-May 4pm,11132.45,,,,
Madhya Pradesh - 2025,09-May 5pm,10733.39,,,,
Madhya Pradesh - 2025,09-May 6pm,10271.59,,,,
Madhya Pradesh - 2025,09-May 7pm,11073.96,,,,
Madhya Pradesh - 2025,09-May 8pm,11285.13,,,,
Madhya Pradesh - 2025,09-May 9pm,10799.61,,,,
Madhya Pradesh - 2025,09-May 10pm,11351.9,,,,
Madhya Pradesh - 2025,09-May 11pm,12040.51,,,,
Madhya Pradesh - 2025,10-May 12am,11913.46,,,,
Madhya Pradesh - 2025,10-May 1am,11590.84,,,,
Madhya Pradesh - 2025,10-May 2am,11194.09,,,,
Madhya Pradesh - 2025,10-May 3am,11135.63,,,,
Madhya Pradesh - 2025,10-May 4am,10869.2,,,,
Madhya Pradesh - 2025,10-May 5am,10789.53,,,,
Madhya Pradesh - 2025,10-May 6am,11316.08,,,,
Madhya Pradesh - 2025,10-May 7am,11827.05,,,,
Madhya Pradesh - 2025,10-May 8am,11541.38,,,,
Madhya Pradesh - 2025,10-May 9am,11974.44,,,,
Madhya Pradesh - 2025,10-May 10am,12070.85,,,,
Madhya Pradesh - 2025,10-May 11am,11606.96,,,,
Madhya Pradesh - 2025,10-May 12pm,11380.66,,,,
Madhya Pradesh - 2025,10-May 1pm,11647.29,,,,
Madhya Pradesh - 2025,10-May 2pm,11534.48,,,,
Madhya Pradesh - 2025,10-May 3pm,11404.79,,,,
Madhya Pradesh - 2025,10-May 4pm,11139.12,,,,
Madhya Pradesh - 2025,10-May 5pm,10859.52,,,,
Madhya Pradesh - 2025,10-May 6pm,10105.07,,,,
Madhya Pradesh - 2025,10-May 7pm,10803.08,,,,
Madhya Pradesh - 2025,10-May 8pm,11531.99,,,,
Madhya Pradesh - 2025,10-May 9pm,11030.48,,,,
Madhya Pradesh - 2025,10-May 10pm,11372.04,,,,
Madhya Pradesh - 2025,10-May 11pm,12145.51,,,,
Madhya Pradesh - 2025,11-May 12am,12122.78,,,,
Madhya Pradesh - 2025,11-May 1am,11754.55,,,,
Madhya Pradesh - 2025,11-May 2am,11398.85,,,,
Madhya Pradesh - 2025,11-May 3am,11345.93,,,,
Madhya Pradesh - 2025,11-May 4am,11259.25,,,,
Madhya Pradesh - 2025,11-May 5am,11144.29,,,,
Madhya Pradesh - 2025,11-May 6am,11710.63,,,,
Madhya Pradesh - 2025,11-May 7am,11993.35,,,,
Madhya Pradesh - 2025,11-May 8am,11470.5,,,,
Madhya Pradesh - 2025,11-May 9am,11887.34,,,,
Madhya Pradesh - 2025,11-May 10am,11746.6,,,,
Madhya Pradesh - 2025,11-May 11am,11420.16,,,,
Madhya Pradesh - 2025,11-May 12pm,10899.07,,,,
Madhya Pradesh - 2025,11-May 1pm,11268.5,,,,
Madhya Pradesh - 2025,11-May 2pm,11039.54,,,,
Madhya Pradesh - 2025,11-May 3pm,11056.73,,,,
Madhya Pradesh - 2025,11-May 4pm,11092.28,,,,
Madhya Pradesh - 2025,11-May 5pm,10735.96,,,,
Madhya Pradesh - 2025,11-May 6pm,9770.57,,,,
Madhya Pradesh - 2025,11-May 7pm,10048.53,,,,
Madhya Pradesh - 2025,11-May 8pm,10584.1,,,,
Madhya Pradesh - 2025,11-May 9pm,10317.85,,,,
Madhya Pradesh - 2025,11-May 10pm,10865.79,,,,
Madhya Pradesh - 2025,11-May 11pm,11615.54,,,,
Madhya Pradesh - 2025,12-May 12am,11710.45,,,,
Madhya Pradesh - 2025,12-May 1am,11484.28,,,,
Madhya Pradesh - 2025,12-May 2am,11162.92,,,,
Madhya Pradesh - 2025,12-May 3am,11181,,,,
Madhya Pradesh - 2025,12-May 4am,10979.63,,,,
Madhya Pradesh - 2025,12-May 5am,10819.24,,,,
Madhya Pradesh - 2025,12-May 6am,11344.06,,,,
Madhya Pradesh - 2025,12-May 7am,11609.82,,,,
Madhya Pradesh - 2025,12-May 8am,11409.99,,,,
Madhya Pradesh - 2025,12-May 9am,11813.92,,,,
Madhya Pradesh - 2025,12-May 10am,11940.9,,,,
Madhya Pradesh - 2025,12-May 11am,11721.27,,,,
Madhya Pradesh - 2025,12-May 12pm,11352.85,,,,
Madhya Pradesh - 2025,12-May 1pm,11648.3,,,,
Madhya Pradesh - 2025,12-May 2pm,11756.72,,,,
Madhya Pradesh - 2025,12-May 3pm,12057.17,,,,
Madhya Pradesh - 2025,12-May 4pm,12198.46,,,,
Madhya Pradesh - 2025,12-May 5pm,11898.35,,,,
Madhya Pradesh - 2025,12-May 6pm,11039.33,,,,
Madhya Pradesh - 2025,12-May 7pm,11437.92,,,,
Madhya Pradesh - 2025,12-May 8pm,11925.78,,,,
Madhya Pradesh - 2025,12-May 9pm,11574.71,,,,
Madhya Pradesh - 2025,12-May 10pm,11959.19,,,,
Madhya Pradesh - 2025,12-May 11pm,12715.07,,,,
Madhya Pradesh - 2025,13-May 12am,12497.21,,,,
Madhya Pradesh - 2025,13-May 1am,12030.84,,,,
Madhya Pradesh - 2025,13-May 2am,11847.33,,,,
Madhya Pradesh - 2025,13-May 3am,11966.12,,,,
Madhya Pradesh - 2025,13-May 4am,11772.24,,,,
Madhya Pradesh - 2025,13-May 5am,11611.67,,,,
Madhya Pradesh - 2025,13-May 6am,12137.34,,,,
Madhya Pradesh - 2025,13-May 7am,12418.06,,,,
Madhya Pradesh - 2025,13-May 8am,11965.12,,,,
Madhya Pradesh - 2025,13-May 9am,12482.28,,,,
Madhya Pradesh - 2025,13-May 10am,12625.37,,,,
Madhya Pradesh - 2025,13-May 11am,12263.11,,,,
Madhya Pradesh - 2025,13-May 12pm,11780.74,,,,
Madhya Pradesh - 2025,13-May 1pm,12166.59,,,,
Madhya Pradesh - 2025,13-May 2pm,12073.23,,,,
Madhya Pradesh - 2025,13-May 3pm,11818.77,,,,
Madhya Pradesh - 2025,13-May 4pm,11624.54,,,,
Madhya Pradesh - 2025,13-May 5pm,11447.26,,,,
Madhya Pradesh - 2025,13-May 6pm,10567.92,,,,
Madhya Pradesh - 2025,13-May 7pm,11174.06,,,,
Madhya Pradesh - 2025,13-May 8pm,11453.93,,,,
Madhya Pradesh - 2025,13-May 9pm,11136.14,,,,
Madhya Pradesh - 2025,13-May 10pm,11694.37,,,,
Madhya Pradesh - 2025,13-May 11pm,12306.06,,,,
Madhya Pradesh - 2025,14-May 12am,12452.62,,,,
Madhya Pradesh - 2025,14-May 1am,12057.1,,,,
Madhya Pradesh - 2025,14-May 2am,11790.44,,,,
Madhya Pradesh - 2025,14-May 3am,11758.3,,,,
Madhya Pradesh - 2025,14-May 4am,11571.44,,,,
Madhya Pradesh - 2025,14-May 5am,11439.86,,,,
Madhya Pradesh - 2025,14-May 6am,12112.1,,,,
Madhya Pradesh - 2025,14-May 7am,12376.8,,,,
Madhya Pradesh - 2025,14-May 8am,11850.92,,,,
Madhya Pradesh - 2025,14-May 9am,12274.1,,,,
Madhya Pradesh - 2025,14-May 10am,12379.73,,,,
Madhya Pradesh - 2025,14-May 11am,12052.67,,,,
Madhya Pradesh - 2025,14-May 12pm,11786.3,,,,
Madhya Pradesh - 2025,14-May 1pm,12169.25,,,,
Madhya Pradesh - 2025,14-May 2pm,12276.33,,,,
Madhya Pradesh - 2025,14-May 3pm,12125.51,,,,
Madhya Pradesh - 2025,14-May 4pm,12004.11,,,,
Madhya Pradesh - 2025,14-May 5pm,11527.84,,,,
Madhya Pradesh - 2025,14-May 6pm,11142.75,,,,
Madhya Pradesh - 2025,14-May 7pm,11371.82,,,,
Madhya Pradesh - 2025,14-May 8pm,11899.26,,,,
Madhya Pradesh - 2025,14-May 9pm,11485.74,,,,
Madhya Pradesh - 2025,14-May 10pm,11957.23,,,,
Madhya Pradesh - 2025,14-May 11pm,12759.33,,,,
Madhya Pradesh - 2025,15-May 12am,12766.44,,,,
Madhya Pradesh - 2025,15-May 1am,12444.71,,,,
Madhya Pradesh - 2025,15-May 2am,12097.68,,,,
Madhya Pradesh - 2025,15-May 3am,12071.93,,,,
Madhya Pradesh - 2025,15-May 4am,11825.81,,,,
Madhya Pradesh - 2025,15-May 5am,11805.59,,,,
Madhya Pradesh - 2025,15-May 6am,12300.46,,,,
Madhya Pradesh - 2025,15-May 7am,12242.11,,,,
Madhya Pradesh - 2025,15-May 8am,11801.25,,,,
Madhya Pradesh - 2025,15-May 9am,12277.53,,,,
Madhya Pradesh - 2025,15-May 10am,12416.17,,,,
Madhya Pradesh - 2025,15-May 11am,11975.61,,,,
Madhya Pradesh - 2025,15-May 12pm,11735.96,,,,
Madhya Pradesh - 2025,15-May 1pm,12066.6,,,,
Madhya Pradesh - 2025,15-May 2pm,12136.13,,,,
Madhya Pradesh - 2025,15-May 3pm,12205.92,,,,
Madhya Pradesh - 2025,15-May 4pm,12186.25,,,,
Madhya Pradesh - 2025,15-May 5pm,11819.74,,,,
Madhya Pradesh - 2025,15-May 6pm,11106.97,,,,
Madhya Pradesh - 2025,15-May 7pm,11620.61,,,,
Madhya Pradesh - 2025,15-May 8pm,12044.42,,,,
Madhya Pradesh - 2025,15-May 9pm,11713.39,,,,
Madhya Pradesh - 2025,15-May 10pm,12153.51,,,,
Madhya Pradesh - 2025,15-May 11pm,12738.2,,,,
Madhya Pradesh - 2025,16-May 12am,12321.24,,,,
Madhya Pradesh - 2025,16-May 1am,12182.66,,,,
Madhya Pradesh - 2025,16-May 2am,12108.14,,,,
Madhya Pradesh - 2025,16-May 3am,12123.5,,,,
Madhya Pradesh - 2025,16-May 4am,11891.71,,,,
Madhya Pradesh - 2025,16-May 5am,11843.32,,,,
Madhya Pradesh - 2025,16-May 6am,12321.39,,,,
Madhya Pradesh - 2025,16-May 7am,12512.22,,,,
Madhya Pradesh - 2025,16-May 8am,12055.92,,,,
Madhya Pradesh - 2025,16-May 9am,12496.33,,,,
Madhya Pradesh - 2025,16-May 10am,12685.12,,,,
Madhya Pradesh - 2025,16-May 11am,12069.07,,,,
Madhya Pradesh - 2025,16-May 12pm,11805.04,,,,
Madhya Pradesh - 2025,16-May 1pm,12325.66,,,,
Madhya Pradesh - 2025,16-May 2pm,12513.76,,,,
Madhya Pradesh - 2025,16-May 3pm,12603.04,,,,
Madhya Pradesh - 2025,16-May 4pm,12775.71,,,,
Madhya Pradesh - 2025,16-May 5pm,12094.85,,,,
Madhya Pradesh - 2025,16-May 6pm,11351.86,,,,
Madhya Pradesh - 2025,16-May 7pm,11817.54,,,,
Madhya Pradesh - 2025,16-May 8pm,12251.92,,,,
Madhya Pradesh - 2025,16-May 9pm,11754.82,,,,
Madhya Pradesh - 2025,16-May 10pm,12297.54,,,,
Madhya Pradesh - 2025,16-May 11pm,13101.53,,,,
Madhya Pradesh - 2025,17-May 12am,13027.85,,,,
Madhya Pradesh - 2025,17-May 1am,12633.38,,,,
Madhya Pradesh - 2025,17-May 2am,12246.12,,,,
Madhya Pradesh - 2025,17-May 3am,12229.68,,,,
Madhya Pradesh - 2025,17-May 4am,12060.65,,,,
Madhya Pradesh - 2025,17-May 5am,11939.55,,,,
Madhya Pradesh - 2025,17-May 6am,12476.61,,,,
Madhya Pradesh - 2025,17-May 7am,12684.95,,,,
Madhya Pradesh - 2025,17-May 8am,11956.94,,,,
Madhya Pradesh - 2025,17-May 9am,12563.81,,,,
Madhya Pradesh - 2025,17-May 10am,12658.12,,,,
Madhya Pradesh - 2025,17-May 11am,12077.62,,,,
Madhya Pradesh - 2025,17-May 12pm,12231.88,,,,
Madhya Pradesh - 2025,17-May 1pm,12713.54,,,,
Madhya Pradesh - 2025,17-May 2pm,12843.93,,,,
Madhya Pradesh - 2025,17-May 3pm,12644.04,,,,
Madhya Pradesh - 2025,17-May 4pm,12012,,,,
Madhya Pradesh - 2025,17-May 5pm,11111.98,,,,
Madhya Pradesh - 2025,17-May 6pm,10605.35,,,,
Madhya Pradesh - 2025,17-May 7pm,10934.83,,,,
Madhya Pradesh - 2025,17-May 8pm,11716.48,,,,
Madhya Pradesh - 2025,17-May 9pm,11334.94,,,,
Madhya Pradesh - 2025,17-May 10pm,11797.05,,,,
Madhya Pradesh - 2025,17-May 11pm,11837,,,,
Madhya Pradesh - 2025,18-May 12am,11829.55,,,,
Madhya Pradesh - 2025,18-May 1am,11739.97,,,,
Madhya Pradesh - 2025,18-May 2am,11479.3,,,,
Madhya Pradesh - 2025,18-May 3am,11347.68,,,,
Madhya Pradesh - 2025,18-May 4am,11289.67,,,,
Madhya Pradesh - 2025,18-May 5am,11219.34,,,,
Madhya Pradesh - 2025,18-May 6am,11635.04,,,,
Madhya Pradesh - 2025,18-May 7am,11734.05,,,,
Madhya Pradesh - 2025,18-May 8am,11327.86,,,,
Madhya Pradesh - 2025,18-May 9am,11681.04,,,,
Madhya Pradesh - 2025,18-May 10am,11673.53,,,,
Madhya Pradesh - 2025,18-May 11am,11370.69,,,,
Madhya Pradesh - 2025,18-May 12pm,11295.37,,,,
Madhya Pradesh - 2025,18-May 1pm,11718.53,,,,
Madhya Pradesh - 2025,18-May 2pm,12193.88,,,,
Madhya Pradesh - 2025,18-May 3pm,12343.34,,,,
Madhya Pradesh - 2025,18-May 4pm,12241.43,,,,
Madhya Pradesh - 2025,18-May 5pm,11606.32,,,,
Madhya Pradesh - 2025,18-May 6pm,10624.48,,,,
Madhya Pradesh - 2025,18-May 7pm,11177.91,,,,
Madhya Pradesh - 2025,18-May 8pm,11874.06,,,,
Madhya Pradesh - 2025,18-May 9pm,11564.94,,,,
Madhya Pradesh - 2025,18-May 10pm,12100.39,,,,
Madhya Pradesh - 2025,18-May 11pm,12903.18,,,,
Madhya Pradesh - 2025,19-May 12am,12694.54,,,,
Madhya Pradesh - 2025,19-May 1am,12536.21,,,,
Madhya Pradesh - 2025,19-May 2am,12190.71,,,,
Madhya Pradesh - 2025,19-May 3am,11999.21,,,,
Madhya Pradesh - 2025,19-May 4am,11920.96,,,,
Madhya Pradesh - 2025,19-May 5am,11846.77,,,,
Madhya Pradesh - 2025,19-May 6am,12352.76,,,,
Madhya Pradesh - 2025,19-May 7am,12501.89,,,,
Madhya Pradesh - 2025,19-May 8am,12141.94,,,,
Madhya Pradesh - 2025,19-May 9am,12524.98,,,,
Madhya Pradesh - 2025,19-May 10am,12798.84,,,,
Madhya Pradesh - 2025,19-May 11am,12546.53,,,,
Madhya Pradesh - 2025,19-May 12pm,12486.12,,,,
Madhya Pradesh - 2025,19-May 1pm,12813.71,,,,
Madhya Pradesh - 2025,19-May 2pm,12584.13,,,,
Madhya Pradesh - 2025,19-May 3pm,11899.35,,,,
Madhya Pradesh - 2025,19-May 4pm,11332.92,,,,
Madhya Pradesh - 2025,19-May 5pm,10323.79,,,,
Madhya Pradesh - 2025,19-May 6pm,10006.91,,,,
Madhya Pradesh - 2025,19-May 7pm,10513.93,,,,
Madhya Pradesh - 2025,19-May 8pm,11446.76,,,,
Madhya Pradesh - 2025,19-May 9pm,11313.26,,,,
Madhya Pradesh - 2025,19-May 10pm,11932.99,,,,
Madhya Pradesh - 2025,19-May 11pm,12537.06,,,,
Madhya Pradesh - 2025,20-May 12am,12464.12,,,,
Madhya Pradesh - 2025,20-May 1am,12307.51,,,,
Madhya Pradesh - 2025,20-May 2am,12180.26,,,,
Madhya Pradesh - 2025,20-May 3am,12070.66,,,,
Madhya Pradesh - 2025,20-May 4am,11967.55,,,,
Madhya Pradesh - 2025,20-May 5am,11788.11,,,,
Madhya Pradesh - 2025,20-May 6am,12144.76,,,,
Madhya Pradesh - 2025,20-May 7am,12132.27,,,,
Madhya Pradesh - 2025,20-May 8am,11773.69,,,,
Madhya Pradesh - 2025,20-May 9am,12102.92,,,,
Madhya Pradesh - 2025,20-May 10am,12126.65,,,,
Madhya Pradesh - 2025,20-May 11am,11962.16,,,,
Madhya Pradesh - 2025,20-May 12pm,11899.74,,,,
Madhya Pradesh - 2025,20-May 1pm,12306.23,,,,
Madhya Pradesh - 2025,20-May 2pm,12497.68,,,,
Madhya Pradesh - 2025,20-May 3pm,12535.28,,,,
Madhya Pradesh - 2025,20-May 4pm,12499.48,,,,
Madhya Pradesh - 2025,20-May 5pm,12025.63,,,,
Madhya Pradesh - 2025,20-May 6pm,10837.75,,,,
Madhya Pradesh - 2025,20-May 7pm,11577.35,,,,
Madhya Pradesh - 2025,20-May 8pm,12251.65,,,,
Madhya Pradesh - 2025,20-May 9pm,11951.98,,,,
Madhya Pradesh - 2025,20-May 10pm,12352.53,,,,
Madhya Pradesh - 2025,20-May 11pm,12996.3,,,,
Madhya Pradesh - 2025,21-May 12am,13026.3,,,,
Madhya Pradesh - 2025,21-May 1am,12608.03,,,,
Madhya Pradesh - 2025,21-May 2am,12354.68,,,,
Madhya Pradesh - 2025,21-May 3am,12202.98,,,,
Madhya Pradesh - 2025,21-May 4am,12025.4,,,,
Madhya Pradesh - 2025,21-May 5am,11919.05,,,,
Madhya Pradesh - 2025,21-May 6am,12373.42,,,,
Madhya Pradesh - 2025,21-May 7am,12451.28,,,,
Madhya Pradesh - 2025,21-May 8am,11809.91,,,,
Madhya Pradesh - 2025,21-May 9am,12292.89,,,,
Madhya Pradesh - 2025,21-May 10am,12466.51,,,,
Madhya Pradesh - 2025,21-May 11am,12339.65,,,,
Madhya Pradesh - 2025,21-May 12pm,12228.37,,,,
Madhya Pradesh - 2025,21-May 1pm,12637.26,,,,
Madhya Pradesh - 2025,21-May 2pm,12768.88,,,,
Madhya Pradesh - 2025,21-May 3pm,12120.38,,,,
Madhya Pradesh - 2025,21-May 4pm,11355.42,,,,
Madhya Pradesh - 2025,21-May 5pm,10920.7,,,,
Madhya Pradesh - 2025,21-May 6pm,10247.61,,,,
Madhya Pradesh - 2025,21-May 7pm,10639.21,,,,
Madhya Pradesh - 2025,21-May 8pm,11583.94,,,,
Madhya Pradesh - 2025,21-May 9pm,11235.31,,,,
Madhya Pradesh - 2025,21-May 10pm,11564.09,,,,
Madhya Pradesh - 2025,21-May 11pm,11263.63,,,,
Madhya Pradesh - 2025,22-May 12am,10089.6,,,,
Madhya Pradesh - 2025,22-May 1am,10052.48,,,,
Madhya Pradesh - 2025,22-May 2am,9547.43,,,,
Madhya Pradesh - 2025,22-May 3am,9495.75,,,,
Madhya Pradesh - 2025,22-May 4am,9263.98,,,,
Madhya Pradesh - 2025,22-May 5am,9040.98,,,,
Madhya Pradesh - 2025,22-May 6am,9435.99,,,,
Madhya Pradesh - 2025,22-May 7am,9800.68,,,,
Madhya Pradesh - 2025,22-May 8am,9588.77,,,,
Madhya Pradesh - 2025,22-May 9am,9959.31,,,,
Madhya Pradesh - 2025,22-May 10am,10573.03,,,,
Madhya Pradesh - 2025,22-May 11am,10305.93,,,,
Madhya Pradesh - 2025,22-May 12pm,10504.01,,,,
Madhya Pradesh - 2025,22-May 1pm,10784.17,,,,
Madhya Pradesh - 2025,22-May 2pm,11196.1,,,,
Madhya Pradesh - 2025,22-May 3pm,11677.75,,,,
Madhya Pradesh - 2025,22-May 4pm,12089.02,,,,
Madhya Pradesh - 2025,22-May 5pm,11818.64,,,,
Madhya Pradesh - 2025,22-May 6pm,10695.9,,,,
